"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Mean_Across_Years"
"Honduras","HND","GDP per capita (current US$)","NY.GDP.PCAP.CD",2064.55053629483,2164.42455009318,2257.22528369354,2295.53627000423,2403.30608839303,2457.6860424186,2519.36618467309,2354.12143387307,2771.72265387572,3040.17304596842,2432.81120892877
"Honduras","HND","Government Effectiveness: Estimate","GE.EST",-0.723534107208252,-0.811582028865814,-0.858826220035553,-0.76320344209671,-0.531442284584045,-0.618283271789551,-0.619096457958221,-0.645444571971893,-0.818129122257233,-0.866467356681824,-0.72560088634491
"Honduras","HND","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.49,0.480305939912796,NA,0.481023132801056,NA,NA,0.483776357571284
"Hong Kong SAR, China","HKG","GDP per capita (current US$)","NY.GDP.PCAP.CD",38403.7777145477,40315.3739510191,42432.1619740441,43734.1980702999,46160.429791493,48537.5668888343,48359.0011950597,46109.2299946609,49764.793115622,48983.6217162934,45280.0154411874
"Hong Kong SAR, China","HKG","Government Effectiveness: Estimate","GE.EST",1.73853421211243,1.82653200626373,1.87842237949371,1.80449724197388,1.86318719387054,1.86087238788605,1.70707488059998,1.61859095096588,1.48980629444122,1.59022283554077,1.73777403831482
"Hong Kong SAR, China","HKG","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.822,0.821718037128448,NA,0.812756538391113,NA,NA,0.81882485850652
"Hungary","HUN","GDP per capita (current US$)","NY.GDP.PCAP.CD",13715.0703590361,14294.2584180751,12717.038597002,13104.6995457458,14621.2395956755,16425.2050299693,16786.2136399075,16125.6094085407,18753.0469453539,18390.1849993244,15493.256653863
"Hungary","HUN","Government Effectiveness: Estimate","GE.EST",0.678978681564331,0.583641827106476,0.510369181632996,0.457560569047928,0.481235712766647,0.443291485309601,0.45059597492218,0.538772940635681,0.5976322889328,0.534344553947449,0.527642321586609
"Hungary","HUN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.703,0.705064594745636,NA,0.683087289333344,NA,NA,0.697050628026327
"Iceland","ISL","GDP per capita (current US$)","NY.GDP.PCAP.CD",49804.9829978371,54576.7448146565,52951.6815110898,61987.9263620283,72010.1490316258,74452.1890731447,68452.23622306,58848.41812446,68710.2442005473,73466.7786674708,63526.135100592
"Iceland","ISL","Government Effectiveness: Estimate","GE.EST",1.48348927497864,1.48597574234009,1.46154487133026,1.3506007194519,1.41327965259552,1.4258269071579,1.48212385177612,1.47633063793182,1.59525525569916,1.56327533721924,1.47377022504807
"Iceland","ISL","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.74,0.743431091308594,NA,0.745281875133514,NA,NA,0.742904322147369
"India","IND","GDP per capita (current US$)","NY.GDP.PCAP.CD",1438.05700508042,1559.86377870535,1590.17433135955,1714.27953740039,1957.96981329558,1974.3777314935,2050.1638002619,1913.21973278751,2238.12714218765,2410.88802070689,1884.71208932787
"India","IND","Government Effectiveness: Estimate","GE.EST",-0.156965881586075,-0.222162052989006,0.0800218656659126,0.0613841451704502,0.0407555475831032,0.262748897075653,0.13084465265274,0.375041097402573,0.250856310129166,0.370331406593323,0.119285598769784
"India","IND","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.44,0.484795808792114,NA,0.493510901927948,NA,NA,0.472768903573354
"Indonesia","IDN","GDP per capita (current US$)","NY.GDP.PCAP.CD",3602.88551680629,3476.62485441547,3322.58167895444,3558.81885175737,3839.78507460491,3902.661675559,4151.22755440796,3895.61815200225,4334.2159826606,4787.99930771921,3887.24186488875
"Indonesia","IDN","Government Effectiveness: Estimate","GE.EST",-0.24391496181488,-0.0660421922802925,-0.326080799102783,-0.0512502305209637,-0.0200420916080475,0.141279011964798,0.138761013746262,0.317363321781158,0.347363114356995,0.436999291181564,0.067443547770381
"Indonesia","IDN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.535,0.53795725107193,NA,0.540038466453552,NA,NA,0.537665239175161
"Iran, Islamic Rep.","IRN","GDP per capita (current US$)","NY.GDP.PCAP.CD",6280.68186740814,5757.54333251596,4990.93679541655,5497.24323254699,5758.59072766807,3850.75125293224,3276.75326508099,2746.41948317956,4084.20030479458,4669.57137993878,4691.26916414819
"Iran, Islamic Rep.","IRN","Government Effectiveness: Estimate","GE.EST",-0.689305484294891,-0.437423348426819,-0.252853631973267,-0.237044528126717,-0.241859778761864,-0.478516161441803,-0.599489986896515,-1.0171332359314,-0.886557579040527,-0.882116675376892,-0.57223004102707
"Iran, Islamic Rep.","IRN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.591,0.592209100723267,NA,0.593404471874237,NA,NA,0.592204524199168
"Iraq","IRQ","GDP per capita (current US$)","NY.GDP.PCAP.CD",6612.90225210234,6215.98603314029,4416.94292408042,4305.20270154631,4725.19357334032,5601.46706102705,5621.18169491752,4251.33725272808,4770.83534274738,5937.19546600271,5245.82443016324
"Iraq","IRQ","Government Effectiveness: Estimate","GE.EST",-1.04823577404022,-1.05443298816681,-1.20159161090851,-1.22923362255096,-1.2215883731842,-1.26685917377472,-1.31065630912781,-1.30293536186218,-1.31964814662933,-1.30191540718079,-1.22570967674255
"Iraq","IRQ","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.398,0.399482280015945,NA,0.407643288373947,NA,NA,0.401708522796631
"Ireland","IRL","GDP per capita (current US$)","NY.GDP.PCAP.CD",51496.9616850661,55752.7649838131,62179.2642662951,62784.0656875694,70150.7370157965,79446.9391085469,80848.3019020489,85973.0884875501,102001.798249145,103983.29133582,75461.7212721651
"Ireland","IRL","Government Effectiveness: Estimate","GE.EST",1.50458896160126,1.59949147701263,1.52147006988525,1.32980799674988,1.26685953140259,1.37823557853699,1.2576550245285,1.43574929237366,1.4654449224472,1.54913818836212,1.43084410429001
"Ireland","IRL","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.806,0.813675343990326,NA,0.792599022388458,NA,NA,0.804091455459595
"Isle of Man","IMN","GDP per capita (current US$)","NY.GDP.PCAP.CD",83204.7471695074,91881.1283610971,84753.4567282435,82041.6210496551,83510.303746436,89425.8913885835,87152.4530176191,79530.6054839665,NA,NA,85187.5258681385
"Isle of Man","IMN","Government Effectiveness: Estimate","GE.EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Isle of Man","IMN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Israel","ISR","GDP per capita (current US$)","NY.GDP.PCAP.CD",36941.8423573582,38259.6810956173,36206.5222171621,37690.4739511859,41114.7817082553,42406.8454263606,44452.2325623093,44846.7915954816,52129.5159612108,54930.9388075096,42897.9625682451
"Israel","ISR","Government Effectiveness: Estimate","GE.EST",1.2435200214386,1.20616567134857,1.35717535018921,1.31015241146088,1.34855532646179,1.16934180259705,1.2887442111969,1.05247342586517,1.25266230106354,1.23656439781189,1.24653549194336
"Israel","ISR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.763,0.763064444065094,NA,0.733995318412781,NA,NA,0.753353254159292
"Italy","ITA","GDP per capita (current US$)","NY.GDP.PCAP.CD",35560.0814062288,35565.7213771496,30242.3861352184,30960.7315088902,32406.7203150134,34622.1696664741,33673.7509627421,31922.9191626183,36449.2583375837,34776.423234274,33618.0162106193
"Italy","ITA","Government Effectiveness: Estimate","GE.EST",0.53310090303421,0.473634362220764,0.491357654333115,0.545390427112579,0.492247939109802,0.409032583236694,0.451061338186264,0.360985457897186,0.326035767793655,0.449057072401047,0.453190350532532
"Italy","ITA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.769,0.752880394458771,NA,0.727819681167603,NA,NA,0.749900025208791
"Jamaica","JAM","GDP per capita (current US$)","NY.GDP.PCAP.CD",5143.72218263652,4991.56153152664,5077.5509836244,5022.70019182535,5273.14902681979,5594.49357290917,5626.17047314286,4897.26475034653,5183.5810181201,6047.2164567796,5285.7410187731
"Jamaica","JAM","Government Effectiveness: Estimate","GE.EST",0.0749636813998222,0.203010261058807,0.294767826795578,0.4741171002388,0.552543342113495,0.595471441745758,0.589010059833527,0.528976261615753,0.378315657377243,0.604482173919678,0.429565780609846
"Jamaica","JAM","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.544,0.539271950721741,NA,0.534977912902832,NA,NA,0.539416621208191
"Japan","JPN","GDP per capita (current US$)","NY.GDP.PCAP.CD",40898.6478964744,38475.3952461838,34960.6393843385,39375.4731620781,38834.0529341227,39751.1330982711,40415.9567649547,40040.7655055923,40058.5373276179,34017.2718075024,38682.7873127136
"Japan","JPN","Government Effectiveness: Estimate","GE.EST",1.61111164093018,1.80617105960846,1.75416135787964,1.78573799133301,1.57973551750183,1.63468813896179,1.55019092559814,1.54766714572906,1.3627552986145,1.61974680423737,1.6251965880394
"Japan","JPN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.844,0.840709209442139,NA,0.804714262485504,NA,NA,0.829807823975881
"Jordan","JOR","GDP per capita (current US$)","NY.GDP.PCAP.CD",4477.61832070861,4255.89430213385,4064.25301043642,4003.40474641177,4073.11640314668,4146.40731063215,4159.6537537759,3998.67313829235,4152.75795426388,4311.00004622061,4164.27789860222
"Jordan","JOR","Government Effectiveness: Estimate","GE.EST",-0.00794575642794371,0.135377198457718,0.107649274170399,0.116656728088856,0.0676486641168594,0.0952989310026169,0.0748955011367798,0.0951350033283234,0.195509046316147,0.194713801145554,0.107493839133531
"Jordan","JOR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.562,0.546930193901062,NA,0.553174376487732,NA,NA,0.554034856796265
"Kazakhstan","KAZ","GDP per capita (current US$)","NY.GDP.PCAP.CD",13890.6339694612,12807.2630452048,10510.7703240885,7714.84184376024,9247.58067886159,9812.62543137393,9812.59552626324,9121.63640904156,10373.7897924367,11492.031938762,10478.3768959254
"Kazakhstan","KAZ","Government Effectiveness: Estimate","GE.EST",-0.619991004467011,-0.0811860412359238,-0.146741136908531,-0.141760513186455,-0.0658141449093819,-0.0420075468719006,0.0689593032002449,0.106133706867695,0.0303977727890015,0.143430486321449,-0.0748579118400813
"Kazakhstan","KAZ","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.746,0.777060389518738,NA,0.628506422042847,NA,NA,0.717188937187195
"Kenya","KEN","GDP per capita (current US$)","NY.GDP.PCAP.CD",1376.82920465019,1489.91972057277,1496.65357260021,1562.07661862777,1675.98842173012,1845.7834137515,1970.08007048615,1936.25075454374,2069.66112881918,2099.30193826696,1752.25448440486
"Kenya","KEN","Government Effectiveness: Estimate","GE.EST",-0.477090716362,-0.35801687836647,-0.393306106328964,-0.401780694723129,-0.390950411558151,-0.493594706058502,-0.441803723573685,-0.398768901824951,-0.324745863676071,-0.300569444894791,-0.398062744736671
"Kenya","KEN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.518,0.542186081409454,NA,0.546752512454987,NA,NA,0.535646197954814
"Kiribati","KIR","GDP per capita (current US$)","NY.GDP.PCAP.CD",1628.64259354319,1546.88176752726,1459.14398299206,1506.23100308107,1566.44713639955,1607.22982544435,1410.01464320535,1403.99385262696,1766.14428934624,1701.97066488808,1559.66997590541
"Kiribati","KIR","Government Effectiveness: Estimate","GE.EST",-0.772437751293182,-0.566529631614685,-0.379997193813324,-0.299741595983505,-0.0621311701834202,-0.0640199407935143,-0.0515526756644249,0.135919511318207,0.0944074466824532,0.167575597763062,-0.179850740358233
"Kiribati","KIR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.479,0.470715492963791,NA,0.492592930793762,NA,NA,0.480769474585851
"Korea, Dem. People's Rep.","PRK","GDP per capita (current US$)","NY.GDP.PCAP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Dem. People's Rep.","PRK","Government Effectiveness: Estimate","GE.EST",-1.89721143245697,-1.64322245121002,-1.66990995407104,-1.662348985672,-1.70286679267883,-1.60607719421387,-1.4345076084137,-1.49044620990753,-1.58492517471313,-1.46298551559448,-1.61545013189316
"Korea, Dem. People's Rep.","PRK","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Korea, Rep.","KOR","GDP per capita (current US$)","NY.GDP.PCAP.CD",27179.5170146052,29252.9312377352,28737.4391706499,29280.4403170048,31600.7358741365,33447.1562836166,31902.4169048194,31721.2989141857,35142.264267481,32422.5744864287,31068.6774470663
"Korea, Rep.","KOR","Government Effectiveness: Estimate","GE.EST",1.00390338897705,1.03592240810394,0.97769683599472,1.02176225185394,1.02897393703461,1.13534736633301,1.33259665966034,1.37035512924194,1.36732113361359,1.34957349300385,1.1623452603817
"Korea, Rep.","KOR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.845,0.834545075893402,NA,0.798776268959045,NA,NA,0.826107114950816
"Kosovo","XKX","GDP per capita (current US$)","NY.GDP.PCAP.CD",3704.5628029766,3902.53084084218,3520.78207462478,3759.47285515454,4009.3538108854,4384.18868045931,4416.02925267842,4310.9340020057,5269.78390114389,5340.26879794836,4261.79070187192
"Kosovo","XKX","Government Effectiveness: Estimate","GE.EST",-0.355317503213882,-0.28867506980896,-0.424874186515808,-0.438620895147324,-0.419617772102356,-0.44447934627533,-0.370107769966125,-0.332664608955383,-0.257235944271088,-0.194389581680298,-0.352598267793655
"Kosovo","XKX","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.56,0.569061994552612,NA,0.567331731319427,NA,NA,0.56546457529068
"Kuwait","KWT","GDP per capita (current US$)","NY.GDP.PCAP.CD",47762.7967032092,43239.8351779171,29315.1985079166,27026.6876602182,29258.2663270479,32012.1875249538,30666.2371314234,24297.7108020951,32324.8409043988,41079.5226998138,33698.3283438994
"Kuwait","KWT","Government Effectiveness: Estimate","GE.EST",-0.0881345793604851,-0.161844447255135,-0.0792392715811729,-0.203843995928764,-0.215782925486565,-0.121309354901314,-0.0172720868140459,-0.195052489638329,-0.0731539651751518,0.112373597919941,-0.104325951822102
"Kuwait","KWT","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.576,0.564260244369507,NA,0.562588036060333,NA,NA,0.567616093476613
"Kyrgyz Republic","KGZ","GDP per capita (current US$)","NY.GDP.PCAP.CD",1282.43824753314,1279.77078445418,1121.08269597662,1120.66705800127,1242.77022029305,1308.13978544561,1451.51563835807,1256.92922601263,1365.50830399287,1655.07269765044,1308.38946577179
"Kyrgyz Republic","KGZ","Government Effectiveness: Estimate","GE.EST",-0.649349510669708,-0.86930114030838,-0.97831004858017,-0.96501898765564,-0.752876222133636,-0.646391749382019,-0.731642365455627,-0.576527297496796,-0.776597917079926,-0.889000654220581,-0.783501589298248
"Kyrgyz Republic","KGZ","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.58,0.593546211719513,NA,0.596617102622986,NA,NA,0.590054438114166
"Lao PDR","LAO","GDP per capita (current US$)","NY.GDP.PCAP.CD",1815.44023786192,1984.5086701174,2125.45905698314,2309.0490761946,2439.4633552251,2553.36186646266,2598.50552320723,2593.35509719847,2535.62343413571,2054.43078086496,2300.91970982512
"Lao PDR","LAO","Government Effectiveness: Estimate","GE.EST",-0.73419201374054,-0.416429966688156,-0.554707646369934,-0.432825565338135,-0.416994154453278,-0.723398149013519,-0.816826343536377,-0.738060235977173,-0.615879833698273,-0.595122039318085,-0.604443594813347
"Lao PDR","LAO","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.452,0.456815421581268,NA,0.456665337085724,NA,NA,0.455160252888997
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD",15007.4918561719,15742.3913381908,13786.4567953114,14331.7515885049,15695.1151541059,17865.0310947642,17883.3494113217,18096.2027073394,20930.3982374189,21779.5042572825,17111.7692440412
"Latvia","LVA","Government Effectiveness: Estimate","GE.EST",0.879969239234924,0.951694786548615,1.05424880981445,0.966515302658081,0.865767598152161,1.00042855739594,1.06583380699158,0.838279902935028,0.834164917469025,0.691895127296448,0.914879804849625
"Latvia","LVA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.724,0.738353431224823,NA,0.70658141374588,NA,NA,0.722978281656901
"Lebanon","LBN","GDP per capita (current US$)","NY.GDP.PCAP.CD",8255.20921055985,7665.37969186256,7802.75136769776,8172.29947599133,8679.89742212366,9225.84515486901,8925.42186017072,5599.95752260733,4136.14657516013,NA,7606.98980900471
"Lebanon","LBN","Government Effectiveness: Estimate","GE.EST",-0.3071448802948,-0.255771666765213,-0.401139050722122,-0.482714980840683,-0.460668236017227,-0.673814237117767,-0.809006750583649,-1.20486307144165,-1.31169736385345,-1.45865571498871,-0.736547595262527
"Lebanon","LBN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.538,0.524635970592499,NA,0.515125513076782,NA,NA,0.525920494556427
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD",1141.3609231718,1165.05065002416,1113.83683453612,994.239764062067,1062.4561920176,1162.97885412072,1061.22335618067,917.356381258442,1029.50618912869,969.935760159406,1061.79449046597
"Lesotho","LSO","Government Effectiveness: Estimate","GE.EST",-0.457035183906555,-0.595190942287445,-0.757278263568878,-0.878006041049957,-0.925521492958069,-0.922438740730286,-0.902621507644653,-0.979480028152466,-0.948357462882996,-0.890573918819427,-0.825650358200073
"Lesotho","LSO","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.371,0.398492515087128,NA,0.400392591953278,NA,NA,0.389961702346802
"Liberia","LBR","GDP per capita (current US$)","NY.GDP.PCAP.CD",717.635753333907,713.734882389203,699.662946853965,722.131226789418,706.892691974846,700.037039377706,665.878447568436,597.529691893048,675.66318584916,754.532842914744,695.369870894443
"Liberia","LBR","Government Effectiveness: Estimate","GE.EST",-1.36375725269318,-1.33664906024933,-1.37209689617157,-1.31543433666229,-1.36527264118195,-1.32299840450287,-1.39507031440735,-1.46001219749451,-1.41038012504578,-1.43825364112854,-1.37799248695374
"Liberia","LBR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.319,0.317570239305496,NA,0.319014221429825,NA,NA,0.31852815357844
"Libya","LBY","GDP per capita (current US$)","NY.GDP.PCAP.CD",12589.5297148358,9408.75254634115,7867.5157311439,7945.00605015965,10529.1162687455,11838.2987072109,10542.4290201042,7034.65836433258,5908.9513231651,6716.09598462328,9038.03537106621
"Libya","LBY","Government Effectiveness: Estimate","GE.EST",-1.31764602661133,-1.51759648323059,-1.49353456497192,-1.75277805328369,-1.60513043403625,-1.68523025512695,-1.77413475513458,-1.858802318573,-1.74746489524841,-1.75491416454315,-1.65072319507599
"Libya","LBY","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD",173659.411799089,179467.516166777,167809.269874833,165845.995200652,170875.682067431,175286.679024684,167259.160311816,165287.186766512,197504.548936258,NA,173666.161127561
"Liechtenstein","LIE","Government Effectiveness: Estimate","GE.EST",1.74711012840271,1.69916188716888,1.65277743339539,1.66277503967285,1.71752452850342,1.68902397155762,1.6505092382431,1.76180100440979,1.46519196033478,1.48783588409424,1.65337110757828
"Liechtenstein","LIE","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD",15729.6524666512,16551.018202078,14263.9645773495,15008.3132445526,16885.4073948373,19186.359591641,19615.5491450175,20381.8557827478,23849.6156993566,25064.808914729,18653.654501896
"Lithuania","LTU","Government Effectiveness: Estimate","GE.EST",0.826586425304413,0.977891862392426,1.1513751745224,1.03379249572754,0.929522395133972,1.03165376186371,1.00776672363281,1.01503241062164,1.0187371969223,0.994318783283234,0.998667722940444
"Lithuania","LTU","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.712,0.726695239543915,NA,0.70604795217514,NA,NA,0.714914397239685
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD",120000.140729859,123678.702143275,105462.012584423,106899.293549552,110193.213797228,116786.511654677,112726.439672814,116905.370396853,133711.794435985,125006.021815486,117136.950078015
"Luxembourg","LUX","Government Effectiveness: Estimate","GE.EST",1.62291133403778,1.64855718612671,1.69271349906921,1.65607154369354,1.64494383335114,1.73642694950104,1.69563114643097,1.79281723499298,1.67903685569763,1.77271509170532,1.69418246746063
"Luxembourg","LUX","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.692,0.692368566989899,NA,0.686146140098572,NA,NA,0.69017156902949
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD",86853.4770469877,90873.6024865671,73220.6355551661,71919.054918813,78896.2747485132,84779.4536941057,82998.6361006441,37474.7345945939,45104.8921800265,34584.8590938779,68670.5620419295
"Macao SAR, China","MAC","Government Effectiveness: Estimate","GE.EST",1.05894887447357,1.46309566497803,1.41356551647186,1.1409375667572,1.33527708053589,1.15808200836182,1.12526774406433,1.07522451877594,1.08404016494751,1.10533332824707,1.19597724676132
"Macao SAR, China","MAC","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.759,0.763288140296936,NA,0.795671582221985,NA,NA,0.77265324083964
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD",526.688019635403,517.136183122584,455.63803458407,464.61615837171,503.498058680237,512.543991506858,512.27966560241,462.404228818383,503.352081190858,516.592615982213,497.474903749473
"Madagascar","MDG","Government Effectiveness: Estimate","GE.EST",-1.14704942703247,-1.32189202308655,-1.33112061023712,-1.22790062427521,-1.19547021389008,-1.21207213401794,-1.19329237937927,-1.0527606010437,-1.02771806716919,-0.987728238105774,-1.16970043182373
"Madagascar","MDG","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.374,0.38549268245697,NA,0.391991019248962,NA,NA,0.383827900568644
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD",501.19717297875,534.126977149089,544.276872741836,454.443266065248,500.165547203323,537.932204050438,584.362867276266,622.184591270706,633.609733179475,645.158692067185,555.745792398232
"Malawi","MWI","Government Effectiveness: Estimate","GE.EST",-0.50924026966095,-0.656963586807251,-0.738129317760468,-0.795228838920593,-0.726111114025116,-0.801292061805725,-0.798726916313171,-0.818331599235535,-0.792836785316467,-0.840930998325348,-0.747779148817062
"Malawi","MWI","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.407,0.411061704158783,NA,0.413240641355515,NA,NA,0.410434115171433
"Malaysia","MYS","GDP per capita (current US$)","NY.GDP.PCAP.CD",10727.6690215542,11045.5801207599,9699.60046342736,9555.66959336559,9979.70447282371,11073.9789704691,11132.1027429418,10164.344431073,11134.6229528189,11993.1876132994,10650.6460382533
"Malaysia","MYS","Government Effectiveness: Estimate","GE.EST",0.993093609809875,1.14677739143372,0.91693377494812,0.8176429271698,0.777292728424072,1.05384254455566,0.967821717262268,1.02247262001038,0.953544080257416,0.993270576000214,0.964269196987153
"Malaysia","MYS","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.622,0.632578670978546,NA,0.610976159572601,NA,NA,0.621851610183716
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD",8222.55803576643,8872.128379429,9480.43151420101,9708.14134750478,10194.7461477043,11034.7235971635,11349.8592642235,7216.81637110947,10076.3175303966,11780.8169102421,9793.65390977407
"Maldives","MDV","Government Effectiveness: Estimate","GE.EST",-0.303844124078751,-0.33936595916748,-0.325764834880829,-0.282985687255859,-0.451421916484833,-0.492414593696594,-0.195732101798058,-0.130924180150032,0.324197560548782,-0.134175449609756,-0.233243128657341
"Maldives","MDV","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD",778.797052798816,818.430341392215,723.504204947663,750.051809102295,795.682801553765,856.356596550603,840.175746366299,822.906136832132,881.510088733585,833.297255093071,810.071203337044
"Mali","MLI","Government Effectiveness: Estimate","GE.EST",-0.899003386497498,-1.08405673503876,-0.959288060665131,-1.0265303850174,-0.964599192142487,-1.02598321437836,-1.09925186634064,-1.18722105026245,-1.25199282169342,-1.19682347774506,-1.06947501897812
"Mali","MLI","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.317,0.321505188941956,NA,0.318269580602646,NA,NA,0.318924923181534
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD",24769.5962287121,26753.2733830814,24921.7141769982,25623.9416320597,28813.1853396512,31785.8848300917,31727.0070746362,29597.6361628521,34881.2912726609,34127.5105566356,29300.1040657379
"Malta","MLT","Government Effectiveness: Estimate","GE.EST",1.25203061103821,1.02422118186951,0.820002913475037,0.921830892562866,0.96866375207901,0.931033909320831,0.824310183525085,0.994383156299591,0.853372395038605,0.80439019203186,0.939423918724061
"Malta","MLT","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.701,0.708490550518036,NA,0.709248304367065,NA,NA,0.7062462849617
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD",3611.69964168874,3672.68093377497,3703.64905889496,4153.11717602268,4507.622862229,4771.35920442167,5186.83384237084,5545.60026741253,6130.4371365469,6225.17922244115,4750.81793458034
"Marshall Islands","MHL","Government Effectiveness: Estimate","GE.EST",-1.6967955827713,-1.78574573993683,-0.325431674718857,-0.20112381875515,-0.162584394216537,-0.182951793074608,-0.166344985365868,0.11747295409441,0.024143923074007,0.230687335133553,-0.414867377653718
"Marshall Islands","MHL","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,0.404367625713348,NA,0.42339813709259,NA,NA,0.413882881402969
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD",1929.77563929612,1715.38883792802,1562.72683648828,1579.20071673512,1634.64215833074,1749.95423645373,1800.87518658218,1836.29241098592,1998.39400265586,2065.15551570106,1787.2405541157
"Mauritania","MRT","Government Effectiveness: Estimate","GE.EST",-0.993353545665741,-0.990728557109833,-1.06688117980957,-0.852689743041992,-0.804093480110168,-0.825167000293732,-0.609396576881409,-0.838932752609253,-0.775175809860229,-0.701024174690247,-0.845744282007217
"Mauritania","MRT","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.353,0.3705914914608,NA,0.381546080112457,NA,NA,0.368379190524419
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD",9764.64413060045,10366.3550754936,9507.87133656424,9965.72531085228,10841.6847754844,11643.4605962124,11403.2527870674,9011.04288445023,9068.98018051209,10256.2303053576,10182.9247382595
